Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18																																															
2026.04.19_12.44.23.085	18.76041013	49.21045031	51	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	51	26025	4G	4G	-86	-10	20	-	-56	2950	-1	-1	71	404	402	3	G	I													1			-1	1000							214	33	4F6C	65A9	5205043	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	4	105									4G				71	6300	-93	-12			4G				401	6300	-95	-11			4G				60	2950	-97	-18			4G				79	6300	-97	-16			4G				52	2950	-99	-20			2G					1	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					12	-113				2G					13	-113																																																																																																				
2026.04.19_12.44.27.081	18.76082677	49.2099995	52	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	51	26025	4G	4G	-86	-10	20	-	-56	2950	-1	-1	71	403	401	3	G	I													1			-1	1000							218	33	4F6C	65A9	5205043	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	9	109									4G				71	6300	-93	-12			4G				401	6300	-95	-11			4G				60	2950	-97	-18			4G				79	6300	-97	-16			4G				52	2950	-99	-20			2G					1	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					12	-113				2G					13	-113																																																																																																				
2026.04.19_12.44.31.089	18.76127475	49.20955286	54	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	51	26025	4G	4G	-103	-13	20	-	-70	2950	-1	-1	71	404	402	3	G	I													1			-1	1000							222	33	4F6C	65A9	5205043	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	2	113									4G				71	6300	-93	-12			4G				401	6300	-95	-11			4G				60	2950	-97	-18			4G				79	6300	-97	-16			4G				52	2950	-99	-20			2G					1	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					12	-113				2G					13	-113																																																																																																				
2026.04.19_12.44.35.073	18.76172988	49.20908563	56	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	51	26025	4G	4G	-103	-13	20	-	-70	2950	-1	-1	71	405	403	3	G	I													1			-1	1000							226	33	4F6C	65A9	5205043	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	6	117									4G				71	6300	-93	-12			4G				401	6300	-95	-11			4G				60	2950	-97	-18			4G				79	6300	-97	-16			4G				52	2950	-99	-20			2G					1	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					12	-113				2G					13	-113																																																																																																				
2026.04.19_12.44.38.090	18.76172988	49.20908563	56	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	52	26025	4G	4G	-92	-9	20	-	-63	2950	-1	-1	79	405	403	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	231-01-26025-20332-51-2950-71:231-01-26025-20332-52-2950-79			228	34	4F6C	65A9	5205044	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	0	120									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				52	2950	-99	-17			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	2950	-105	-20			4G				60	1275	-107	-20			2G					1	-113				2G					2	-113				2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					8	-113																																																												
2026.04.19_12.44.39.078	18.76218216	49.20860188	55	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	52	26025	4G	4G	-92	-9	20	-	-63	2950	-1	-1	79	406	404	3	G	I													1			-1	1000							1	34	4F6C	65A9	5205044	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	0	120									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				52	2950	-99	-17			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	2950	-105	-20			4G				60	1275	-107	-20			2G					1	-113				2G					2	-113				2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					8	-113																																																												
2026.04.19_12.44.43.086	18.76259375	49.20817417	44	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20332	52	26025	4G	4G	-92	-9	20	-	-63	2950	-1	-1	79	408	406	3	G	I													1			-1	1000							5	34	4F6C	65A9	5205044	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	3	124									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				52	2950	-99	-17			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	2950	-105	-20			4G				60	1275	-107	-20			2G					1	-113				2G					2	-113				2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					8	-113																																																												
2026.04.19_12.44.48.538	18.76259375	49.20817417	44	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-89	-13	20	-	-56	2950	-1	-1	52	408	406	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	231-01-26025-20332-52-2950-79:231-01-26025-20034-52-2950-52			10	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	0	130									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				79	2950	-96	-20			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																						
2026.04.19_12.44.52.085	18.7632791	49.20799805	33	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-89	-13	20	-	-56	2950	-1	-1	52	408	406	3	G	I													1			-1	1000							4	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	2	133									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				79	2950	-96	-20			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																						
2026.04.19_12.44.57.084	18.76395657	49.20822746	43	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-89	-13	20	-	-56	2950	-1	-1	52	406	404	3	G	I													1			-1	1000							9	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	8	138									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				79	2950	-96	-20			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																						
2026.04.19_12.45.02.082	18.76460607	49.20847558	28	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-87	-14	20	-	-53	2950	-1	-1	52	407	405	3	G	I													1			-1	1000							13	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	2	143									4G				52	6300	-92	-11			4G				79	2950	-94	-20			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																						
2026.04.19_12.45.12.082	18.76532457	49.20858886	23	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-85	-13	20	-	-52	2950	-1	-1	52	408	406	3	G	I													1			-1	1000							23	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	1	152									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				79	2950	-99	-20			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																						
2026.04.19_12.45.22.084	18.76589479	49.20826815	23	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-87	-16	20	-	-51	2950	-1	-1	52	409	407	3	G	I													1			-1	1000							33	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	1	162									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.45.30.076	18.76630355	49.20788738	19	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-87	-16	20	-	-51	2950	-1	-1	52	410	408	3	G	I													1			-1	1000							40	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	9	169									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.49.40.088	18.76582362	49.20824392	31	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-99	-9	20	-	-70	2950	-1	-1	52	412	410	3	G	I													1			-1	1000							280	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	9	409									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.49.47.086	18.76537856	49.20860721	21	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-96	-9	20	-	-67	2950	-1	-1	52	410	408	3	G	I													1			-1	1000							287	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	5	416									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.49.56.090	18.7647222	49.20846914	7	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-82	-7	20	-	-55	2950	-1	-1	52	407	405	3	G	I													1			-1	1000							295	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	3	424									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.50.06.101	18.76525526	49.20883547	27	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-89	-8	20	-	-61	2950	-1	-1	52	407	405	3	G	I													1			-1	1000							305	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	3	434									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
2026.04.19_12.50.18.089	18.76446943	49.20876862	34	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		20034	52	26025	4G	4G	-93	-7	20	-	-66	2950	-1	-1	52	405	403	3	G	I													1			-1	1000							316	34	4.00E+42	65A9	5128756	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	99	FALSE		FALSE	0	5	446									4G				52	6300	-92	-11			4G				79	1275	-94	-10			4G				79	6300	-95	-13			4G				52	1275	-96	-10			4G				71	6300	-101	-20			4G				401	6300	-104	-20			4G				60	1275	-107	-20			2G					3	-113				2G				34	4	-113				2G					5	-113				2G					6	-113				2G					7	-113				2G					11	-113				2G				34	12	-113				2G					13	-113																																																																																
