Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18																																															
2026.03.15_13.29.10.355	18.75197888	49.21307389	35	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-75	-8	23	-	-47	2950	-1	-1	401	394	392	3	G	I													1			-1	1000							2	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	1	99									4G				71	2950	-97	-19			2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																												
2026.03.15_13.29.21.354	18.75131273	49.21295512	36	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-71	-8	23	-	-43	2950	-1	-1	401	394	392	3	G	I													1			-1	1000							13	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	2	110									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.26.369	18.75056543	49.21316721	43	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-71	-8	23	-	-43	2950	-1	-1	401	394	392	3	G	I													1			-1	1000							18	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	7	115									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.31.359	18.74989201	49.21335049	32	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-65	-7	23	-	-38	2950	-1	-1	401	394	392	3	G	I													1			-1	1000							22	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	2	119									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.38.365	18.74920383	49.21356764	33	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-65	-7	23	-	-38	2950	-1	-1	401	395	393	3	G	I													1			-1	1000							29	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	8	126									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.43.372	18.74843571	49.21375675	50	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-74	-9	23	-	-45	2950	-1	-1	401	394	392	3	G	I													1			-1	1000							34	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	3	131									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.47.356	18.74765266	49.21398716	58	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-74	-9	23	-	-45	2950	-1	-1	401	392	390	3	G	I													1			-1	1000							38	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	7	135									2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																																						
2026.03.15_13.29.50.363	18.74703941	49.21418954	59	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-95	-18	23	-	-57	2950	-1	-1	401	390	388	3	G	I													1			-1	1000							41	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	0	138									4G				417	2950	-84	-8			2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																												
2026.03.15_13.29.54.359	18.74633886	49.21453845	57	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-95	-18	23	-	-57	2950	-1	-1	401	388	386	3	G	I													1			-1	1000							44	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	4	142									4G				417	2950	-84	-8			2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																												
2026.03.15_13.29.59.362	18.74587406	49.21492852	19	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	51	26025	4G	4G	-95	-18	23	-	-57	2950	-1	-1	401	388	386	3	G	I													1			-1	1000							49	33	55A0	65A9	5611571	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	8	146									4G				417	2950	-84	-8			2G					2	-113				2G				34	4	-113				2G					6	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					14	-113																																																																																																																																												
2026.03.15_13.30.00.579	18.74587406	49.21492852	19	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-74	-10	23	-	-44	2950	-1	-1	417	388	386	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	231-01-26025-21920-51-2950-401:231-01-26025-21920-53-2950-417			50	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	0	148									4G				401	2950	-95	-20			2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																												
2026.03.15_13.30.18.358	18.74517335	49.21483892	34	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-72	-8	23	-	-44	2950	-1	-1	417	390	388	3	G	I													1			-1	1000							17	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	7	165									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.23.368	18.74482841	49.2143767	43	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-81	-8	23	-	-53	2950	-1	-1	417	393	391	3	G	I													1			-1	1000							22	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	1	169									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.27.357	18.7443017	49.21408839	54	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-81	-8	23	-	-53	2950	-1	-1	417	393	391	3	G	I													1			-1	1000							26	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	5	173									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.31.359	18.74342917	49.21394468	65	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-81	-8	23	-	-53	2950	-1	-1	417	391	389	3	G	I													1			-1	1000							30	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	9	177									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.34.367	18.74266024	49.21384904	71	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-68	-8	23	-	-40	2950	-1	-1	417	390	388	3	G	I													1			-1	1000							33	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	2	180									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.37.371	18.74182332	49.21380531	74	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-68	-8	23	-	-40	2950	-1	-1	417	389	387	3	G	I													1			-1	1000							36	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	5	183									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.40.350	18.74098441	49.21380248	72	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-68	-8	23	-	-40	2950	-1	-1	417	387	385	3	G	I													1			-1	1000							39	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	8	186									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
2026.03.15_13.30.43.360	18.74012273	49.21384141	77	Orange_SK_–_SAZKAmobilCZ	23101	2.31013E+14		21920	53	26025	4G	4G	-88	-8	23	-	-60	2950	-1	-1	417	386	384	3	G	I													1			-1	1000							41	35	55A0	65A9	5611573	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L7	20										13	FALSE				1000	82	FALSE		FALSE	0	0	188									2G				34	4	-113				2G					7	-113				2G					9	-113				2G					11	-113				2G					13	-113				2G					16	-113				2G					19	-113				2G					74	-113																																																																																																																																																						
