Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18																																																									
2026.02.26_15.49.52.130	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-6	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				90	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	88									2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																																
2026.02.26_15.50.02.550	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-6	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				100	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	98									4G				146	1849	-99	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.50.12.963	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-71	-7	18	-	-44	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				110	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	108									4G				146	1849	-91	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.50.23.405	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-6	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				120	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	118									4G				146	1849	-93	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.50.33.820	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-7	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				130	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	128									4G				146	1849	-98	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.50.44.258	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-6	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				140	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	138									4G				146	1849	-92	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.50.54.699	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-74	-6	18	-	-48	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				150	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	148									4G				146	1849	-94	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.05.152	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-73	-8	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				160	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	158									4G				146	1849	-96	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.15.580	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-73	-7	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				170	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	168									4G				146	1849	-93	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.26.007	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-7	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				180	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	178									4G				146	1849	-89	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.36.404	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-77	-7	18	-	-50	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				190	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	188									4G				146	1849	-98	-18			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.46.862	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-79	-7	18	-	-52	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				200	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	198									4G				146	1849	-103	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.51.57.294	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-76	-11	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				210	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	208									4G				146	1849	-99	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.52.07.736	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-76	-10	18	-	-46	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				220	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	218									4G				146	1849	-91	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.52.18.178	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-75	-6	18	-	-49	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				230	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	228									4G				146	1849	-93	-19			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.52.28.642	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-74	-9	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				240	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	238									4G				235	1849	-95	-20			4G				146	1849	-96	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																												
2026.02.26_15.52.38.999	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-75	-6	18	-	-49	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				250	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	9	248									4G				146	1849	-83	-17			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.52.49.379	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-8	18	-	-44	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				260	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	9									4G				146	1849	-93	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.52.59.862	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-9	18	-	-43	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				270	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	19									4G				146	1849	-90	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.53.10.301	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-7	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				280	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	29									4G				146	1849	-88	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.53.20.676	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-7	18	-	-45	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				290	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	39									4G				146	1849	-93	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.53.31.139	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-71	-8	18	-	-43	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				300	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	49									4G				146	1849	-87	-18			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.53.41.581	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-70	-8	18	-	-42	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				310	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	59									4G				146	1849	-89	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.53.52.010	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-72	-11	18	-	-41	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				320	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	69									4G				146	1849	-86	-16			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.54.02.463	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-75	-8	18	-	-47	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				330	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	79									4G				146	1849	-88	-16			4G				235	1849	-95	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																												
2026.02.26_15.54.12.937	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-71	-9	18	-	-42	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				340	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	89									4G				146	1849	-89	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																																						
2026.02.26_15.54.23.353	16.57088257	49.23174382	0	SAZKAmobilCZ	23003	2.30034E+14		3087	3	38024	4G	4G	-75	-7	18	-	-48	1849	-1	-1	234	329	327	3	G	I													1			-1	1000			PERIODIC				350	3	C0F	9488	790275	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	1	99									4G				235	1849	-74	-12			4G				146	1849	-87	-20			2G					985	-113				2G					1005	-113				2G					983	-113				2G					978	-113				2G					994	-113				2G					981	-113				2G					992	-113				2G					988	-113																																																																																																																																												
