Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18																																															
2026.03.12_13.44.32.133	16.57462113	49.23276756	50	SAZKAmobilCZ	23003	2.30034E+14		3087	1	38024	4G	4G	-76	-7	21	-	-49	1849	-1	-1	236	319	317	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	230-03-38024-3087-2-1849-235:230-03-38024-3087-1-1849-236			10	1	C0F	9488	790273	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	150									4G				235	1849	-83	-15			2G					981	-113				2G					1005	-113				2G					992	-113				2G					983	-113				2G					994	-113				2G					985	-113				2G					989	-113				2G					980	-113																																																																																																																																												
2026.03.12_13.44.33.596	16.57529322	49.23292518	44	SAZKAmobilCZ	23003	2.30034E+14		3087	1	38024	4G	4G	-76	-7	21	-	-49	1849	-1	-1	236	318	316	3	G	I													1			-1	1000							2	1	C0F	9488	790273	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	151									4G				235	1849	-83	-15			2G					981	-113				2G					1005	-113				2G					992	-113				2G					983	-113				2G					994	-113				2G					985	-113				2G					989	-113				2G					980	-113																																																																																																																																												
2026.03.12_13.44.41.598	16.57597664	49.2326864	37	SAZKAmobilCZ	23003	2.30034E+14		3087	1	38024	4G	4G	-76	-7	21	-	-49	1849	-1	-1	236	316	314	3	G	I													1			-1	1000							10	1	C0F	9488	790273	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	9	159									4G				235	1849	-83	-15			2G					981	-113				2G					1005	-113				2G					992	-113				2G					983	-113				2G					994	-113				2G					985	-113				2G					989	-113				2G					980	-113																																																																																																																																												
2026.03.12_13.44.46.590	16.57625273	49.23218128	44	SAZKAmobilCZ	23003	2.30034E+14		3087	1	38024	4G	4G	-82	-9	21	-	-53	1849	-1	-1	236	313	311	3	G	I													1			-1	1000							14	1	C0F	9488	790273	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	2	163									4G				235	1849	-85	-15			4G				146	1849	-91	-15			2G					981	-113				2G					1005	-113				2G					992	-113				2G					983	-113				2G					994	-113				2G					985	-113				2G					989	-113				2G					980	-113																																																																																																																																		
2026.03.12_13.44.51.584	16.57666668	49.23172918	37	SAZKAmobilCZ	23003	2.30034E+14		3087	1	38024	4G	4G	-82	-9	21	-	-53	1849	-1	-1	236	310	308	3	G	I													1			-1	1000							19	1	C0F	9488	790273	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	8	168									4G				235	1849	-85	-15			4G				146	1849	-91	-15			2G					981	-113				2G					1005	-113				2G					992	-113				2G					983	-113				2G					994	-113				2G					985	-113				2G					989	-113				2G					980	-113																																																																																																																																		
2026.03.12_13.44.53.016	16.57666668	49.23172918	37	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-15	21	-	-46	1849	-1	-1	408	310	308	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	230-03-38024-3087-1-1849-236:230-03-38024-2896-1-1849-408			20	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	170									4G				236	1849	-90	-17			4G				235	1849	-90	-18			4G				146	1849	-92	-19			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.44.57.587	16.57701464	49.23124736	38	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-15	21	-	-46	1849	-1	-1	408	307	305	3	G	I													1			-1	1000							5	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	3	174									4G				236	1849	-90	-17			4G				235	1849	-90	-18			4G				146	1849	-92	-19			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.45.02.576	16.57741891	49.23083536	37	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-15	21	-	-46	1849	-1	-1	408	307	305	3	G	I													1			-1	1000							10	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	9	179									4G				236	1849	-90	-17			4G				235	1849	-90	-18			4G				146	1849	-92	-19			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.45.09.579	16.57791169	49.23050245	14	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-80	-15	21	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							16	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	4	185									4G				409	1849	-83	-19			4G				235	1849	-86	-20			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																																		
2026.03.12_13.45.23.586	16.57852238	49.23077754	38	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-89	-14	21	-	-55	1849	-1	-1	408	305	303	3	G	I													1			-1	1000							30	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	9	199									4G				146	1849	-89	-17			4G				235	1849	-92	-20			4G				33	1849	-98	-20			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.45.28.590	16.57924724	49.23101965	42	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-9	21	-	-52	1849	-1	-1	408	304	302	3	G	I													1			-1	1000							35	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	3	204									4G				235	1849	-95	-9			4G				33	1849	-98	-16			4G				146	1849	-100	-14			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.45.37.587	16.57992389	49.23116367	28	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-11	21	-	-50	1849	-1	-1	408	307	305	3	G	I													1			-1	1000							43	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	1	212									2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																																																						
2026.03.12_13.45.43.589	16.58053936	49.23153011	41	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-11	21	-	-50	1849	-1	-1	408	303	301	3	G	I													1			-1	1000							49	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	8	218									2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																																																						
2026.03.12_13.45.47.585	16.58109385	49.23179683	46	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-88	-12	21	-	-56	1849	-1	-1	408	299	297	3	G	I													1			-1	1000							53	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	1	222									2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																																																						
2026.03.12_13.45.51.586	16.58170745	49.23209919	52	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-88	-12	21	-	-56	1849	-1	-1	408	296	294	3	G	I													1			-1	1000							57	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	6	226									2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																																																						
2026.03.12_13.45.55.593	16.58233536	49.23241615	51	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-90	-16	21	-	-54	1849	-1	-1	408	294	292	3	G	I													1			-1	1000							60	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	230									4G				235	1849	-95	-17			4G				146	1849	-96	-19			4G				236	1849	-98	-20			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.45.59.584	16.58297757	49.23271983	49	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-90	-16	21	-	-54	1849	-1	-1	408	292	290	3	G	I													1			-1	1000							64	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	2	233									4G				235	1849	-95	-17			4G				146	1849	-96	-19			4G				236	1849	-98	-20			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.46.03.593	16.58357301	49.23300919	46	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-90	-16	21	-	-54	1849	-1	-1	408	290	288	3	G	I													1			-1	1000							68	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	7	237									4G				235	1849	-95	-17			4G				146	1849	-96	-19			4G				236	1849	-98	-20			2G					981	-113				2G					1003	-113				2G					994	-113				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.46.06.031	16.58357301	49.23300919	46	SAZKAmobilCZ	23003	2.30034E+14		3088	3	38024	4G	4G	-88	-15	21	-	-53	1849	-1	-1	297	290	288	3	G	I													1			-1	1000			CELL_RESELECTION_4G4G	230-03-38024-2896-1-1849-408:230-03-38024-3088-3-1849-297			70	3	C10	9488	790531	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	240									4G				297	6400	-85	-15			4G				408	1849	-97	-15			4G				408	300	-99	-10			2G				16	994	-99				2G					989	-113				2G					985	-113				2G					988	-113				2G				51	981	-77				2G					980	-113				2G					978	-113				2G					976	-113																																																																																																																								
2026.03.12_13.46.07.588	16.58411457	49.23328773	42	SAZKAmobilCZ	23003	2.30034E+14		3088	3	38024	4G	4G	-88	-15	21	-	-53	1849	-1	-1	297	290	288	8	G	I													1			-1	1000							2	3	C10	9488	790531	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	241									4G				297	6400	-85	-15			4G				408	1849	-97	-15			4G				408	300	-99	-10			2G				16	994	-99				2G					989	-113				2G					985	-113				2G					988	-113				2G				51	981	-77				2G					980	-113				2G					978	-113				2G					976	-113																																																																																																																								
2026.03.12_13.46.16.449	16.58411457	49.23328773	42	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-88	-16	21	-	-52	1849	-1	-1	408	290	288	8	G	I													1			-1	1000			CELL_RESELECTION_4G4G	230-03-38024-3088-3-1849-297:230-03-38024-2896-1-1849-408			10	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	250									4G				297	6400	-82	-11			4G				408	300	-84	-10			4G				297	1849	-93	-20			2G				51	981	-93				2G					1003	-113				2G				16	994	-93				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.46.17.581	16.58420409	49.23375613	30	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-88	-16	21	-	-52	1849	-1	-1	408	293	291	3	G	I													1			-1	1000							2	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	0	251									4G				297	6400	-82	-11			4G				408	300	-84	-10			4G				297	1849	-93	-20			2G				51	981	-93				2G					1003	-113				2G				16	994	-93				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.46.24.600	16.58390976	49.23417202	20	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-88	-16	21	-	-52	1849	-1	-1	408	296	294	3	G	I													1			-1	1000							8	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	7	257									4G				297	6400	-82	-11			4G				408	300	-84	-10			4G				297	1849	-93	-20			2G				51	981	-93				2G					1003	-113				2G				16	994	-93				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																																																								
2026.03.12_13.46.34.588	16.58436774	49.23456936	35	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-100	-19	21	-	-61	1849	-1	-1	408	296	294	3	G	I													1			-1	1000							18	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	7	267									4G				297	6400	-80	-9			4G				408	300	-99	-12			4G				408	6400	-101	-20			4G				298	1849	-102	-16			4G				94	1849	-103	-20			4G				297	1849	-104	-20			4G				235	300	-105	-16			2G				51	981	-95				2G					1003	-113				2G				16	994	-111				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																
2026.03.12_13.46.39.592	16.58494555	49.23487786	37	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-98	-15	21	-	-63	1849	-1	-1	408	295	293	3	G	I													1			-1	1000							23	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	78	FALSE		FALSE	0	1	272									4G				297	6400	-89	-17			4G				408	6400	-90	-16			4G				408	300	-103	-10			4G				298	1849	-104	-20			4G				297	1849	-109	-20			4G				235	300	-109	-7			2G				51	981	-107				2G					1003	-113				2G				16	994	-107				2G					989	-113				2G					980	-113				2G					978	-113				2G					976	-113				2G					983	-113																																																																																										
