Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18							
2026.04.12_12.45.59.035	16.57675619	49.23165076	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-15	9	-	-46	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							31	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	19									4G				236	1849	-81	-7			4G				235	1849	-84	-10			4G				409	1849	-91	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.00.041	16.57675629	49.23165077	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-13	9	-	-48	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							32	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	0									4G				236	1849	-81	-7			4G				235	1849	-84	-10			4G				409	1849	-91	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.00.304	16.57675629	49.23165077	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-13	9	-	-48	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				33	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		FALSE	0	0	1									4G				236	1849	-81	-7			4G				235	1849	-84	-10			4G				409	1849	-91	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.01.036	16.57675638	49.23165074	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-13	9	-	-48	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							33	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	1									4G				236	1849	-81	-7			4G				235	1849	-84	-10			4G				409	1849	-91	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.02.035	16.57675643	49.23165074	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-81	-13	9	-	-48	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							34	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	2									4G				236	1849	-81	-7			4G				235	1849	-84	-10			4G				409	1849	-91	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.03.041	16.57675644	49.23165071	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-79	-12	9	-	-47	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							35	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	3									4G				235	1849	-76	-10			4G				236	1849	-79	-12			4G				409	1849	-88	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.03.425	16.57675644	49.23165071	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-85	-12	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				36	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	4									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.04.044	16.57675642	49.23165062	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-85	-12	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							36	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	4									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.05.059	16.57675647	49.23165048	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-85	-12	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							37	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	5									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.06.051	16.57675646	49.23165048	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-84	-11	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							38	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	6									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.06.507	16.57675646	49.23165048	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-84	-11	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				39	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	7									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.07.048	16.57675651	49.23165046	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-84	-11	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							39	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	7									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.08.108	16.57675655	49.2316504	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-84	-11	9	-	-53	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							40	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	8									4G				235	1849	-82	-8			4G				236	1849	-91	-15			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.09.043	16.57675675	49.23165038	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-82	-11	9	-	-51	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							41	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	9									4G				235	1849	-84	-10			4G				236	1849	-87	-14			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.09.646	16.57675675	49.23165038	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-82	-11	9	-	-51	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				42	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	10									4G				235	1849	-84	-10			4G				236	1849	-87	-14			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.10.056	16.5767569	49.23165033	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-82	-11	9	-	-51	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							42	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	10									4G				235	1849	-84	-10			4G				236	1849	-87	-14			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.11.051	16.57675707	49.23164986	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-77	-12	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							43	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	11									4G				235	1849	-84	-10			4G				236	1849	-87	-14			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.12.049	16.57675707	49.23164976	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-77	-12	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							44	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	12									4G				235	1849	-84	-10			4G				236	1849	-87	-14			4G				409	1849	-97	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.12.789	16.57675707	49.23164976	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-76	-10	9	-	-46	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				45	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	13									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.13.043	16.57675709	49.23164968	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-76	-10	9	-	-46	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							45	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	13									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.14.044	16.57675703	49.23164959	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-78	-13	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							46	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	14									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.15.037	16.57675691	49.23164974	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-78	-13	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							47	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	15									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.15.912	16.57675691	49.23164974	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-78	-13	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000			PERIODIC				48	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	16									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.16.053	16.57675681	49.23164992	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-78	-13	9	-	-45	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							48	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	16									4G				236	1849	-78	-10			4G				235	1849	-79	-8			4G				409	1849	-85	-18			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
2026.04.12_12.46.17.063	16.57675681	49.23164977	0	SAZKAmobilCZ	23003	2.30034E+14		2896	1	38024	4G	4G	-79	-12	9	-	-47	1849	-1	-1	408	306	304	3	G	I													1			-1	1000							49	1	B50	9488	741377	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	96	FALSE		TRUE	0	0	17									4G				235	1849	-82	-10			4G				236	1849	-85	-12			4G				409	1849	-91	-20			2G					0	-113				2G					1001	-113				2G					981	-113				2G					1003	-113				2G					994	-113				2G					977	-113				2G					991	-113				2G					989	-113																																																																																
