Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	BATTERY	CHARGING	NRSTATE	FOREGROUND	AVGSPEED	Update_newF	Update_oldF	R3	R4	R5	R6	R7	R8	R9	R10	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18
2026.04.12_13.32.48.067	16.60495655	49.19794484	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	270	268	3	G	I													1			-1	1000							40	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	5	38									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.49.069	16.60496886	49.19793926	2	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	270	268	3	G	I													1			-1	1000							41	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	6	39									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.49.472	16.60496886	49.19793926	2	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	270	268	3	G	I													1			-1	1000			PERIODIC				42	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	7	40									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.50.071	16.6049723	49.19793415	1	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	270	268	3	G	I													1			-1	1000							42	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	7	40									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.51.057	16.60497479	49.19793099	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	271	269	3	G	I													1			-1	1000							43	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	8	41									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.52.066	16.60497842	49.19792824	1	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-65	-8	18	-	-37	1849	-1	-1	314	272	270	3	G	I													1			-1	1000							44	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	9	42									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.52.617	16.60497842	49.19792824	1	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	272	270	3	G	I													1			-1	1000			PERIODIC				45	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	0	43									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.53.069	16.60498934	49.19793015	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	272	270	3	G	I													1			-1	1000							45	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	0	43									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.54.065	16.6049939	49.19793224	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	273	271	3	G	I													1			-1	1000							46	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	1	44									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.55.064	16.60499943	49.19793396	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	273	271	3	G	I													1			-1	1000							47	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	2	45									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.55.744	16.60499943	49.19793396	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	273	271	3	G	I													1			-1	1000			PERIODIC				48	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	3	46									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.56.063	16.60500579	49.19793689	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							48	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	3	46									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.57.059	16.60500721	49.19793862	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							49	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	4	47									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.58.053	16.60501221	49.19794001	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							50	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	5	48									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.58.849	16.60501221	49.19794001	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000			PERIODIC				51	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	6	49									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.32.59.056	16.60501759	49.19794097	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							51	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	6	49									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.00.065	16.6050247	49.19793942	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							52	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	7	50									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.01.064	16.60503315	49.19793871	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							53	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	8	51									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.01.978	16.60503315	49.19793871	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000			PERIODIC				54	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	9	52									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.02.064	16.60504182	49.19793844	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-70	-8	18	-	-42	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							54	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	9	52									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.03.045	16.6050434	49.19793949	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-68	-7	18	-	-41	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							55	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	0	53									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.04.051	16.60504721	49.19794222	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-68	-7	18	-	-41	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							55	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	1	54									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.05.052	16.60505341	49.19794426	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-68	-7	18	-	-41	1849	-1	-1	314	274	272	3	G	I													1			-1	1000							56	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	2	55									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.05.110	16.60505341	49.19794426	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-68	-7	18	-	-41	1849	-1	-1	314	274	272	3	G	I													1			-1	1000			PERIODIC				57	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	2	55									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
2026.04.12_13.33.06.080	16.60505183	49.19794558	0	SAZKAmobilCZ	23003	2.30034E+14		2425	1	38023	4G	4G	-68	-7	18	-	-41	1849	-1	-1	314	275	273	3	G	I													1			-1	1000							57	1	979	9487	620801	33.3	631	Xiaomi:23113RKC6G:BP2A.250605.031.A3	L3	20										13	FALSE				1000	94	FALSE		FALSE	0	3	55									4G				314	6400	-62	-11			4G				289	6400	-65	-10			4G				250	300	-93	-12			2G					0	-113				2G					1007	-113				2G					998	-113				2G					986	-113				2G					1000	-113				2G					993	-113				2G					995	-113				2G				57	979	-71																																																																									
